pickup_ts,dropoff_ts,pickup_hour,trip_distance_km,duration_minutes,duration_per_km,speed_kmh,haversine_km,distance_gap_km,detour_ratio,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude
2015-01-02T23:59:22.000Z,2015-01-20T14:46:39.000Z,23,1.609344,25367.283333,15762.49908844846,0.0038065029957064975,1.2133087636209063,0.39603523637909377,1.3264092770559048,-73.99567413330078,40.764549255371094,-73.99612426757812,40.75364303588867
2015-01-05T22:09:52.000Z,2015-01-06T00:41:57.000Z,22,0.01609344,152.083333,9450.020194563747,0.00634919278095583,0.013897860645954644,0.002195579354045357,1.1579796639193127,-73.98231506347656,40.742977142333984,-73.98226165771484,40.74285888671875
2015-01-01T23:38:17.000Z,2015-01-02T17:53:11.000Z,23,0.16093440000000003,1094.900000,6803.393183806569,0.008819128687567486,0.02486777296028945,0.1360666270397106,6.471604846038728,-73.93254852294922,40.7512321472168,-73.93281555175781,40.751136779785156
2015-01-02T22:42:47.000Z,2015-01-03T22:33:45.000Z,22,0.27358848,1430.966667,5230.361552503964,0.011471482305324727,0.22421271516227265,0.049375764837727376,1.2202183975248324,-73.99154663085938,40.75001907348633,-73.99175262451172,40.748008728027344
2015-01-19T23:12:19.000Z,2015-01-20T23:10:33.000Z,23,0.30577536000000005,1438.233333,4703.56189916676,0.012756290081061557,0.24362559200153405,0.062149767998466,1.2551036099609545,-73.97965240478516,40.75315856933594,-73.97770690917969,40.75477981567383
